panel_hgnc_id,panel_id,hgnc_id
2237,1,HGNC:6317
2238,1,HGNC:19349
2239,1,HGNC:29442
2240,1,HGNC:6391
2241,1,HGNC:6392
2242,1,HGNC:20226
2243,1,HGNC:6318
2244,1,HGNC:6320
2245,1,HGNC:13339
2246,1,HGNC:6323
2247,1,HGNC:6324
2248,1,HGNC:6325
2249,1,HGNC:30497
2250,1,HGNC:23419
2251,1,HGNC:6338
2252,1,HGNC:15734
2253,1,HGNC:23204
2254,1,HGNC:6341
2255,1,HGNC:4510
2256,1,HGNC:6342
2257,1,HGNC:6343
2258,1,HGNC:15865
2259,1,HGNC:15527
2260,1,HGNC:20716
2261,1,HGNC:6345
2262,1,HGNC:11810
2263,1,HGNC:11811
2264,1,HGNC:6347
2265,1,HGNC:6348
2266,1,HGNC:2235
2267,1,HGNC:6350
2268,1,HGNC:18829
2269,1,HGNC:29347
2270,1,HGNC:25056
2271,1,HGNC:25947
2272,1,HGNC:6354
2273,1,HGNC:30372
2274,1,HGNC:16905
2275,1,HGNC:15646
2276,1,HGNC:6365
2277,1,HGNC:6371
2278,1,HGNC:37212
2279,1,HGNC:6378
2280,1,HGNC:7132
2281,1,HGNC:15840
2282,1,HGNC:13726
2283,1,HGNC:7133
2284,1,HGNC:18541
2285,1,HGNC:24283
2286,1,HGNC:6383
2287,1,HGNC:24054
2288,1,HGNC:6396
2289,1,HGNC:21839
2290,1,HGNC:6404
2291,1,HGNC:6407
2292,1,HGNC:17550
2293,1,HGNC:1573
2294,1,HGNC:6412
2295,1,HGNC:6413
2296,1,HGNC:6414
2297,1,HGNC:6415
2298,1,HGNC:6416
2299,1,HGNC:6423
2300,1,HGNC:6427
2301,1,HGNC:6430
2302,1,HGNC:6439
2303,1,HGNC:30839
2304,1,HGNC:6440
2305,1,HGNC:6441
2306,1,HGNC:6442
2307,1,HGNC:6443
2308,1,HGNC:6444
2309,1,HGNC:20406
2310,1,HGNC:28929
2311,1,HGNC:6446
2312,1,HGNC:6458
2313,1,HGNC:6460
2314,1,HGNC:6462
2315,1,HGNC:6463
2316,1,HGNC:6447
2317,1,HGNC:18610
2318,1,HGNC:26576
2319,1,HGNC:6469
2320,1,HGNC:6470
2321,1,HGNC:20499
2322,1,HGNC:15905
2323,1,HGNC:26789
2324,1,HGNC:6476
2325,1,HGNC:26058
2326,1,HGNC:6481
2327,1,HGNC:6482
2328,1,HGNC:6483
2329,1,HGNC:6484
2330,1,HGNC:6485
2331,1,HGNC:6486
2332,1,HGNC:6487
2333,1,HGNC:6490
2334,1,HGNC:6493
2335,1,HGNC:6494
2336,1,HGNC:6501
2337,1,HGNC:29796
2338,1,HGNC:6511
2339,1,HGNC:24912
2340,1,HGNC:6512
2341,1,HGNC:17095
2342,1,HGNC:25726
2343,1,HGNC:18874
2344,1,HGNC:6518
2345,1,HGNC:31923
2346,1,HGNC:6522
2347,1,HGNC:6524
2348,1,HGNC:6530
2349,1,HGNC:15710
2350,1,HGNC:6535
2351,1,HGNC:6541
2352,1,HGNC:19708
2353,1,HGNC:6547
2354,1,HGNC:18640
2355,1,HGNC:6551
2356,1,HGNC:21244
2357,1,HGNC:28887
2358,1,HGNC:30401
2359,1,HGNC:6553
2360,1,HGNC:6554
2361,1,HGNC:6556
2362,1,HGNC:6560
2363,1,HGNC:6572
2364,1,HGNC:18711
2365,1,HGNC:18712
2366,1,HGNC:13299
2367,1,HGNC:6584
2368,1,HGNC:6585
2369,1,HGNC:21253
2370,1,HGNC:6595
2371,1,HGNC:21734
2372,1,HGNC:28838
2373,1,HGNC:16429
2374,1,HGNC:6597
2375,1,HGNC:6598
2376,1,HGNC:6600
2377,1,HGNC:6601
2378,1,HGNC:6610
2379,1,HGNC:21205
2380,1,HGNC:31814
2381,1,HGNC:30922
2382,1,HGNC:6617
2383,1,HGNC:6619
2384,1,HGNC:6621
2385,1,HGNC:6623
2386,1,HGNC:18483
2387,1,HGNC:23452
2388,1,HGNC:29569
2389,1,HGNC:37216
2390,1,HGNC:16841
2391,1,HGNC:6631
2392,1,HGNC:13243
2393,1,HGNC:23038
2394,1,HGNC:25287
2395,1,HGNC:14154
2396,1,HGNC:6636
2397,1,HGNC:6637
2398,1,HGNC:6638
2399,1,HGNC:6648
2400,1,HGNC:6649
2401,1,HGNC:6653
2402,1,HGNC:6654
2403,1,HGNC:21610
2404,1,HGNC:9479
2405,1,HGNC:6663
2406,1,HGNC:6664
2407,1,HGNC:26521
2408,1,HGNC:6665
2409,1,HGNC:13869
2410,1,HGNC:15520
2411,1,HGNC:13345
2412,1,HGNC:14450
2413,1,HGNC:6677
2414,1,HGNC:6679
2415,1,HGNC:6685
2416,1,HGNC:1742
2417,1,HGNC:20889
2418,1,HGNC:24783
2419,1,HGNC:23405
2420,1,HGNC:6692
2421,1,HGNC:14553
2422,1,HGNC:31708
2423,1,HGNC:6694
2424,1,HGNC:6696
2425,1,HGNC:6697
2426,1,HGNC:6698
2427,1,HGNC:6701
2428,1,HGNC:15714
2429,1,HGNC:4161
2430,1,HGNC:25430
2431,1,HGNC:6703
2432,1,HGNC:18608
2433,1,HGNC:18618
2434,1,HGNC:25135
2435,1,HGNC:25033
2436,1,HGNC:6708
2437,1,HGNC:6714
2438,1,HGNC:6715
2439,1,HGNC:6716
2440,1,HGNC:6717
2441,1,HGNC:21365
2442,1,HGNC:28072
2443,1,HGNC:20218
2444,1,HGNC:20218
2445,1,HGNC:1968
2446,1,HGNC:6740
2447,1,HGNC:6741
2448,1,HGNC:6742
2449,1,HGNC:13861
2450,1,HGNC:25183
2451,1,HGNC:6757
2452,1,HGNC:6758
2453,1,HGNC:13664
2454,1,HGNC:6762
2455,1,HGNC:6764
2456,1,HGNC:6766
2457,1,HGNC:6776
2458,1,HGNC:23145
2459,1,HGNC:6408
2460,1,HGNC:6783
2461,1,HGNC:16353
2462,1,HGNC:6814
2463,1,HGNC:18957
2464,1,HGNC:28880
2465,1,HGNC:6816
2466,1,HGNC:6819
2467,1,HGNC:16259
2468,1,HGNC:2568
2469,1,HGNC:6823
2470,1,HGNC:6826
2471,1,HGNC:6827
2472,1,HGNC:6831
2473,1,HGNC:15461
2474,1,HGNC:6833
2475,1,HGNC:6836
2476,1,HGNC:6840
2477,1,HGNC:6842
2478,1,HGNC:6848
2479,1,HGNC:6853
2480,1,HGNC:17797
2481,1,HGNC:6855
2482,1,HGNC:6858
2483,1,HGNC:6859
2484,1,HGNC:6860
2485,1,HGNC:6871
2486,1,HGNC:6884
2487,1,HGNC:6889
2488,1,HGNC:29536
2489,1,HGNC:6891
2490,1,HGNC:6893
2491,1,HGNC:30550
2492,1,HGNC:6898
2493,1,HGNC:25133
2494,1,HGNC:26401
2495,1,HGNC:6901
2496,1,HGNC:6902
2497,1,HGNC:19034
2498,1,HGNC:19036
2499,1,HGNC:6903
2500,1,HGNC:6909
2501,1,HGNC:6912
2502,1,HGNC:6913
2503,1,HGNC:6919
2504,1,HGNC:20444
2505,1,HGNC:15505
2506,1,HGNC:15456
2507,1,HGNC:15455
2508,1,HGNC:6929
2509,1,HGNC:6930
2510,1,HGNC:6931
2511,1,HGNC:6932
2512,1,HGNC:29622
2513,1,HGNC:6935
2514,1,HGNC:6936
2515,1,HGNC:6937
2516,1,HGNC:16732
2517,1,HGNC:18451
2518,1,HGNC:40050
2519,1,HGNC:18043
2520,1,HGNC:6944
2521,1,HGNC:6946
2522,1,HGNC:6947
2523,1,HGNC:6949
2524,1,HGNC:6950
2525,1,HGNC:16147
2526,1,HGNC:21484
2527,1,HGNC:13356
2528,1,HGNC:6954
2529,1,HGNC:28870
2530,1,HGNC:6971
2531,1,HGNC:6973
2532,1,HGNC:3498
2533,1,HGNC:6990
2534,1,HGNC:19691
2535,1,HGNC:32687
2536,1,HGNC:11957
2537,1,HGNC:16050
2538,1,HGNC:22474
2539,1,HGNC:22962
2540,1,HGNC:14248
2541,1,HGNC:2375
2542,1,HGNC:2372
2543,1,HGNC:28845
2544,1,HGNC:2377
2545,1,HGNC:6996
2546,1,HGNC:6998
2547,1,HGNC:14575
2548,1,HGNC:29634
2549,1,HGNC:3233
2550,1,HGNC:28613
2551,1,HGNC:28569
2552,1,HGNC:7001
2553,1,HGNC:7010
2554,1,HGNC:7013
2555,1,HGNC:7027
2556,1,HGNC:13520
2557,1,HGNC:29659
2558,1,HGNC:7028
2559,1,HGNC:7029
2560,1,HGNC:26988
2561,1,HGNC:25006
2562,1,HGNC:29673
2563,1,HGNC:24858
2564,1,HGNC:16877
2565,1,HGNC:18121
2566,1,HGNC:25897
2567,1,HGNC:28486
2568,1,HGNC:7045
2569,1,HGNC:16205
2570,1,HGNC:7059
2571,1,HGNC:7060
2572,1,HGNC:21086
2573,1,HGNC:33702
2574,1,HGNC:1530
2575,1,HGNC:7095
2576,1,HGNC:7096
2577,1,HGNC:7102
2578,1,HGNC:7103
2579,1,HGNC:7104
2580,1,HGNC:31527
2581,1,HGNC:23564
2582,1,HGNC:31555
2583,1,HGNC:31648
2584,1,HGNC:7105
2585,1,HGNC:7108
2586,1,HGNC:7114
2587,1,HGNC:7121
2588,1,HGNC:17082
2589,1,HGNC:7127
2590,1,HGNC:7128
2591,1,HGNC:21355
2592,1,HGNC:16063
2593,1,HGNC:29643
2594,1,HGNC:7150
2595,1,HGNC:18871
2596,1,HGNC:19331
2597,1,HGNC:24525
2598,1,HGNC:25221
2599,1,HGNC:7154
2600,1,HGNC:7155
2601,1,HGNC:7159
2602,1,HGNC:7165
2603,1,HGNC:7166
2604,1,HGNC:7167
2605,1,HGNC:14357
2606,1,HGNC:7176
2607,1,HGNC:7526
2608,1,HGNC:7180
2609,1,HGNC:29636
2610,1,HGNC:4979
2611,1,HGNC:18234
2612,1,HGNC:7190
2613,1,HGNC:7193
2614,1,HGNC:24862
2615,1,HGNC:23573
2616,1,HGNC:21606
2617,1,HGNC:7207
2618,1,HGNC:7208
2619,1,HGNC:29619
2620,1,HGNC:7216
2621,1,HGNC:13937
2622,1,HGNC:7217
2623,1,HGNC:16002
2624,1,HGNC:7218
2625,1,HGNC:7224
2626,1,HGNC:7225
2627,1,HGNC:3496
2628,1,HGNC:1304
2629,1,HGNC:21232
2630,1,HGNC:7227
2631,1,HGNC:7230
2632,1,HGNC:10379
2633,1,HGNC:14027
2634,1,HGNC:16650
2635,1,HGNC:14048
2636,1,HGNC:14495
2637,1,HGNC:14508
2638,1,HGNC:14509
2639,1,HGNC:16618
2640,1,HGNC:7315
2641,1,HGNC:7325
2642,1,HGNC:7326
2643,1,HGNC:7327
2644,1,HGNC:7328
2645,1,HGNC:7329
2646,1,HGNC:7370
2647,1,HGNC:7372
2648,1,HGNC:10545
2649,1,HGNC:7373
2650,1,HGNC:7376
2651,1,HGNC:27375
2652,1,HGNC:7381
2653,1,HGNC:29678
2654,1,HGNC:7391
2655,1,HGNC:7392
2656,1,HGNC:7413
2657,1,HGNC:7414
2658,1,HGNC:7415
2659,1,HGNC:29121
2660,1,HGNC:7419
2661,1,HGNC:7421
2662,1,HGNC:7422
2663,1,HGNC:7427
2664,1,HGNC:29666
2665,1,HGNC:7432
2666,1,HGNC:7436
2667,1,HGNC:7437
2668,1,HGNC:7448
2669,1,HGNC:7450
2670,1,HGNC:7455
2671,1,HGNC:7456
2672,1,HGNC:7458
2673,1,HGNC:7459
2674,1,HGNC:7460
2675,1,HGNC:7461
2676,1,HGNC:7462
2677,1,HGNC:7464
2678,1,HGNC:19261
2679,1,HGNC:3942
2680,1,HGNC:25532
2681,1,HGNC:7468
2682,1,HGNC:26784
2683,1,HGNC:7470
2684,1,HGNC:7473
2685,1,HGNC:20443
2686,1,HGNC:25094
2687,1,HGNC:7475
2688,1,HGNC:7477
2689,1,HGNC:7478
2690,1,HGNC:7479
2691,1,HGNC:7481
2692,1,HGNC:7486
2693,1,HGNC:7487
2694,1,HGNC:7488
2695,1,HGNC:7489
2696,1,HGNC:7490
2697,1,HGNC:7491
2698,1,HGNC:7492
2699,1,HGNC:7493
2700,1,HGNC:7467
2701,1,HGNC:7494
2702,1,HGNC:7495
2703,1,HGNC:7496
2704,1,HGNC:7497
2705,1,HGNC:7498
2706,1,HGNC:7500
2707,1,HGNC:7501
2708,1,HGNC:7502
2709,1,HGNC:7506
2710,1,HGNC:7508
2711,1,HGNC:15582
2712,1,HGNC:7513
2713,1,HGNC:7514
2714,1,HGNC:7516
2715,1,HGNC:7517
2716,1,HGNC:7525
2717,1,HGNC:7527
2718,1,HGNC:7529
2719,1,HGNC:7530
2720,1,HGNC:7532
2721,1,HGNC:7534
2722,1,HGNC:7549
2723,1,HGNC:7551
2724,1,HGNC:7553
2725,1,HGNC:23386
2726,1,HGNC:7559
2727,1,HGNC:7562
2728,1,HGNC:7565
2729,1,HGNC:7567
2730,1,HGNC:7568
2731,1,HGNC:7569
2732,1,HGNC:23212
2733,1,HGNC:7572
2734,1,HGNC:7573
2735,1,HGNC:7576
2736,1,HGNC:7577
2737,1,HGNC:15906
2738,1,HGNC:7578
2739,1,HGNC:7579
2740,1,HGNC:7582
2741,1,HGNC:29824
2742,1,HGNC:7583
2743,1,HGNC:7584
2744,1,HGNC:15754
2745,1,HGNC:7590
2746,1,HGNC:16243
2747,1,HGNC:29826
2748,1,HGNC:33778
2749,1,HGNC:7594
2750,1,HGNC:18150
2751,1,HGNC:7595
2752,1,HGNC:7599
2753,1,HGNC:7601
2754,1,HGNC:7602
2755,1,HGNC:7603
2756,1,HGNC:7605
2757,1,HGNC:7606
2758,1,HGNC:7608
2759,1,HGNC:7610
2760,1,HGNC:16067
2761,1,HGNC:7611
2762,1,HGNC:7613
2763,1,HGNC:19918
2764,1,HGNC:12399
2765,1,HGNC:1330
2766,1,HGNC:23246
2767,1,HGNC:1181
2768,1,HGNC:29401
2769,1,HGNC:7622
2770,1,HGNC:7623
2771,1,HGNC:18704
2772,1,HGNC:30782
2773,1,HGNC:15908
2774,1,HGNC:26232
2775,1,HGNC:20967
2776,1,HGNC:26404
2777,1,HGNC:29832
2778,1,HGNC:25126
2779,1,HGNC:7631
2780,1,HGNC:7632
2781,1,HGNC:17996
2782,1,HGNC:19082
2783,1,HGNC:23044
2784,1,HGNC:19237
2785,1,HGNC:15751
2786,1,HGNC:7643
2787,1,HGNC:26274
2788,1,HGNC:25576
2789,1,HGNC:18453
2790,1,HGNC:15625
2791,1,HGNC:7648
2792,1,HGNC:31928
2793,1,HGNC:7652
2794,1,HGNC:24305
2795,1,HGNC:28952
2796,1,HGNC:21904
2797,1,HGNC:17597
2798,1,HGNC:7660
2799,1,HGNC:7661
2800,1,HGNC:7662
2801,1,HGNC:7666
2802,1,HGNC:4862
2803,1,HGNC:7671
2804,1,HGNC:7672
2805,1,HGNC:17091
2806,1,HGNC:17619
2807,1,HGNC:26256
2808,1,HGNC:7678
2809,1,HGNC:7679
2810,1,HGNC:7680
2811,1,HGNC:7683
2812,1,HGNC:7684
2813,1,HGNC:20371
2814,1,HGNC:23987
2815,1,HGNC:17194
2816,1,HGNC:7685
2817,1,HGNC:7687
2818,1,HGNC:7690
2819,1,HGNC:7692
2820,1,HGNC:7693
2821,1,HGNC:18828
2822,1,HGNC:28086
2823,1,HGNC:29918
2824,1,HGNC:21034
2825,1,HGNC:15899
2826,1,HGNC:28625
2827,1,HGNC:33551
2828,1,HGNC:7696
2829,1,HGNC:20372
2830,1,HGNC:7698
2831,1,HGNC:7703
2832,1,HGNC:7706
2833,1,HGNC:7707
2834,1,HGNC:7708
2835,1,HGNC:7710
2836,1,HGNC:7711
2837,1,HGNC:7713
2838,1,HGNC:7714
2839,1,HGNC:7715
2840,1,HGNC:7716
2841,1,HGNC:7717
2842,1,HGNC:7720
2843,1,HGNC:16932
2844,1,HGNC:24539
2845,1,HGNC:9706
2846,1,HGNC:19688
2847,1,HGNC:7728
2848,1,HGNC:7737
2849,1,HGNC:7739
2850,1,HGNC:7744
2851,1,HGNC:18592
2852,1,HGNC:13387
2853,1,HGNC:18591
2854,1,HGNC:10663
2855,1,HGNC:24496
2856,1,HGNC:7758
2857,1,HGNC:34410
2858,1,HGNC:7762
2859,1,HGNC:7763
2860,1,HGNC:7764
2861,1,HGNC:13806
2862,1,HGNC:29433
2863,1,HGNC:29557
2864,1,HGNC:7765
2865,1,HGNC:7773
2866,1,HGNC:29866
2867,1,HGNC:7774
2868,1,HGNC:7775
2869,1,HGNC:7782
2870,1,HGNC:7784
2871,1,HGNC:7785
2872,1,HGNC:7788
2873,1,HGNC:7794
2874,1,HGNC:7795
2875,1,HGNC:7797
2876,1,HGNC:15910
2877,1,HGNC:16287
2878,1,HGNC:7808
2879,1,HGNC:17646
2880,1,HGNC:25737
2881,1,HGNC:21576
2882,1,HGNC:24731
2883,1,HGNC:14377
2884,1,HGNC:7820
2885,1,HGNC:7821
2886,1,HGNC:17043
2887,1,HGNC:28018
2888,1,HGNC:28862
2889,1,HGNC:29873
2890,1,HGNC:11825
2891,1,HGNC:7835
2892,1,HGNC:2488
2893,1,HGNC:32940
2894,1,HGNC:951
2895,1,HGNC:19321
2896,1,HGNC:14291
2897,1,HGNC:14290
2898,1,HGNC:14289
2899,1,HGNC:14287
2900,1,HGNC:16412
2901,1,HGNC:14374
2902,1,HGNC:22938
2903,1,HGNC:22948
2904,1,HGNC:16400
2905,1,HGNC:21269
2906,1,HGNC:22947
2907,1,HGNC:7853
2908,1,HGNC:16473
2909,1,HGNC:17877
2910,1,HGNC:7863
2911,1,HGNC:22448
2912,1,HGNC:5331
2913,1,HGNC:7865
2914,1,HGNC:7866
2915,1,HGNC:7871
2916,1,HGNC:14378
2917,1,HGNC:15911
2918,1,HGNC:16859
2919,1,HGNC:7873
2920,1,HGNC:7881
2921,1,HGNC:7882
2922,1,HGNC:7883
2923,1,HGNC:7887
2924,1,HGNC:7897
2925,1,HGNC:7898
2926,1,HGNC:14537
2927,1,HGNC:7905
2928,1,HGNC:7907
2929,1,HGNC:19104
2930,1,HGNC:7908
2931,1,HGNC:13394
2932,1,HGNC:7910
2933,1,HGNC:27405
2934,1,HGNC:7939
2935,1,HGNC:7944
2936,1,HGNC:7945
2937,1,HGNC:24969
2938,1,HGNC:14124
2939,1,HGNC:7952
2940,1,HGNC:7960
2941,1,HGNC:7961
2942,1,HGNC:7967
2943,1,HGNC:7974
2944,1,HGNC:7975
2945,1,HGNC:7976
2946,1,HGNC:7978
2947,1,HGNC:7979
2948,1,HGNC:7981
2949,1,HGNC:7982
2950,1,HGNC:7983
2951,1,HGNC:7988
2952,1,HGNC:7989
2953,1,HGNC:7994
2954,1,HGNC:7997
2955,1,HGNC:7998
2956,1,HGNC:8000
2957,1,HGNC:8002
2958,1,HGNC:24613
2959,1,HGNC:8008
2960,1,HGNC:14234
2961,1,HGNC:12766
2962,1,HGNC:13398
2963,1,HGNC:8016
2964,1,HGNC:26513
2965,1,HGNC:7677
2966,1,HGNC:29843
2967,1,HGNC:25305
2968,1,HGNC:25994
2969,1,HGNC:26208
2970,1,HGNC:8022
2971,1,HGNC:17820
2972,1,HGNC:8021
2973,1,HGNC:8024
2974,1,HGNC:8028
2975,1,HGNC:8029
2976,1,HGNC:14288
2977,1,HGNC:8031
2978,1,HGNC:8032
2979,1,HGNC:20278
2980,1,HGNC:23063
2981,1,HGNC:8049
2982,1,HGNC:8059
2983,1,HGNC:29914
2984,1,HGNC:18016
2985,1,HGNC:17859
2986,1,HGNC:18658
2987,1,HGNC:30052
2988,1,HGNC:8064
2989,1,HGNC:8066
2990,1,HGNC:8734
2991,1,HGNC:8067
2992,1,HGNC:28958
2993,1,HGNC:21042
2994,1,HGNC:18008
2995,1,HGNC:25179
2996,1,HGNC:8082
2997,1,HGNC:8086
2998,1,HGNC:8091
2999,1,HGNC:15719
3000,1,HGNC:29092
3001,1,HGNC:8101
3002,1,HGNC:8104
3003,1,HGNC:8108
3004,1,HGNC:26560
3005,1,HGNC:25583
3006,1,HGNC:28303
3007,1,HGNC:25280
3008,1,HGNC:26300
3009,1,HGNC:8109
3010,1,HGNC:2567
3011,1,HGNC:25590
3012,1,HGNC:8125
3013,1,HGNC:8127
3014,1,HGNC:8140
3015,1,HGNC:8142
3016,1,HGNC:8143
3017,1,HGNC:8148
3018,1,HGNC:8149
3019,1,HGNC:9936
3020,1,HGNC:4206
3021,1,HGNC:1012
3022,1,HGNC:17142
3023,1,HGNC:25896
3024,1,HGNC:8487
3025,1,HGNC:8490
3026,1,HGNC:17151
3027,1,HGNC:15761
3028,1,HGNC:18028
3029,1,HGNC:8507
3030,1,HGNC:21652
3031,1,HGNC:8512
3032,1,HGNC:16378
3033,1,HGNC:8515
3034,1,HGNC:8516
3035,1,HGNC:26901
3036,1,HGNC:27346
3037,1,HGNC:25402
3038,1,HGNC:24281
3039,1,HGNC:25118
3040,1,HGNC:8522
3041,1,HGNC:15804
3042,1,HGNC:8527
3043,1,HGNC:15822
3044,1,HGNC:15459
3045,1,HGNC:8540
3046,1,HGNC:18124
3047,1,HGNC:19316
3048,1,HGNC:19317
3049,1,HGNC:8547
3050,1,HGNC:8548
3051,1,HGNC:28858
3052,1,HGNC:8554
3053,1,HGNC:8565
3054,1,HGNC:30032
3055,1,HGNC:23794
3056,1,HGNC:18337
3057,1,HGNC:20449
3058,1,HGNC:8574
3059,1,HGNC:8582
3060,1,HGNC:8590
3061,1,HGNC:8592
3062,1,HGNC:26144
3063,1,HGNC:29679
3064,1,HGNC:20074
3065,1,HGNC:15894
3066,1,HGNC:8599
3067,1,HGNC:14615
3068,1,HGNC:8604
3069,1,HGNC:16369
3070,1,HGNC:8609
3071,1,HGNC:26921
3072,1,HGNC:30563
3073,1,HGNC:33630
3074,1,HGNC:8615
3075,1,HGNC:8616
3076,1,HGNC:8617
3077,1,HGNC:8618
3078,1,HGNC:8619
3079,1,HGNC:8620
3080,1,HGNC:8621
3081,1,HGNC:8622
3082,1,HGNC:8623
3083,1,HGNC:8632
3084,1,HGNC:8636
3085,1,HGNC:34383
3086,1,HGNC:8646
3087,1,HGNC:8653
3088,1,HGNC:8654
3089,1,HGNC:8657
3090,1,HGNC:14674
3091,1,HGNC:14270
3092,1,HGNC:8717
3093,1,HGNC:12929
3094,1,HGNC:8724
3095,1,HGNC:8725
3096,1,HGNC:13406
3097,1,HGNC:8727
3098,1,HGNC:16068
3099,1,HGNC:8743
3100,1,HGNC:20001
3101,1,HGNC:8754
3102,1,HGNC:8756
3103,1,HGNC:8760
3104,1,HGNC:8761
3105,1,HGNC:18731
3106,1,HGNC:8772
3107,1,HGNC:8773
3108,1,HGNC:8777
3109,1,HGNC:8778
3110,1,HGNC:8783
3111,1,HGNC:15580
3112,1,HGNC:8785
3113,1,HGNC:8786
3114,1,HGNC:8787
3115,1,HGNC:8788
3116,1,HGNC:8789
3117,1,HGNC:8790
3118,1,HGNC:8794
3119,1,HGNC:8800
3120,1,HGNC:8803
3121,1,HGNC:8804
3122,1,HGNC:8805
3123,1,HGNC:8806
3124,1,HGNC:8807
3125,1,HGNC:8808
3126,1,HGNC:21350
3127,1,HGNC:8811
3128,1,HGNC:9279
3129,1,HGNC:17759
3130,1,HGNC:23041
3131,1,HGNC:6107
3132,1,HGNC:8819
3133,1,HGNC:8820
3134,1,HGNC:26257
3135,1,HGNC:26974
3136,1,HGNC:8823
3137,1,HGNC:8840
3138,1,HGNC:8847
3139,1,HGNC:52293
3140,1,HGNC:17637
3141,1,HGNC:40038
3142,1,HGNC:8850
3143,1,HGNC:8851
3144,1,HGNC:8853
3145,1,HGNC:8854
3146,1,HGNC:8855
3147,1,HGNC:8856
3148,1,HGNC:8857
3149,1,HGNC:9713
3150,1,HGNC:9717
3151,1,HGNC:22965
3152,1,HGNC:8858
3153,1,HGNC:9719
3154,1,HGNC:8859
3155,1,HGNC:8860
3156,1,HGNC:8877
3157,1,HGNC:8881
3158,1,HGNC:8889
3159,1,HGNC:25712
3160,1,HGNC:17893
3161,1,HGNC:23719
3162,1,HGNC:8896
3163,1,HGNC:8905
3164,1,HGNC:20898
3165,1,HGNC:8907
3166,1,HGNC:20990
3167,1,HGNC:8918
3168,1,HGNC:24156
3169,1,HGNC:18145
3170,1,HGNC:20672
3171,1,HGNC:8923
3172,1,HGNC:15673
3173,1,HGNC:8925
3174,1,HGNC:8926
3175,1,HGNC:8927
3176,1,HGNC:8931
3177,1,HGNC:691
3178,1,HGNC:9143
3179,1,HGNC:8940
3180,1,HGNC:30031
3181,1,HGNC:8983
3182,1,HGNC:8984
3183,1,HGNC:23352
3184,1,HGNC:15514
3185,1,HGNC:16491
3186,1,HGNC:28993
3187,1,HGNC:26270
3188,1,HGNC:8957
3189,1,HGNC:8959
3190,1,HGNC:8960
3191,1,HGNC:8962
3192,1,HGNC:25985
3193,1,HGNC:8964
3194,1,HGNC:8965
3195,1,HGNC:8966
3196,1,HGNC:18858
3197,1,HGNC:8967
3198,1,HGNC:23215
3199,1,HGNC:3046
3200,1,HGNC:14135
3201,1,HGNC:14937
3202,1,HGNC:14938
3203,1,HGNC:15791
3204,1,HGNC:26031
3205,1,HGNC:23213
3206,1,HGNC:28213
3207,1,HGNC:8971
3208,1,HGNC:8975
3209,1,HGNC:8977
3210,1,HGNC:8978
3211,1,HGNC:8979
3212,1,HGNC:8980
3213,1,HGNC:30035
3214,1,HGNC:23785
3215,1,HGNC:14581
3216,1,HGNC:8996
3217,1,HGNC:8999
3218,1,HGNC:21043
3219,1,HGNC:17663
3220,1,HGNC:9004
3221,1,HGNC:9005
3222,1,HGNC:9006
3223,1,HGNC:29502
3224,1,HGNC:9008
3225,1,HGNC:18053
3226,1,HGNC:9009
3227,1,HGNC:25123
3228,1,HGNC:9016
3229,1,HGNC:9020
3230,1,HGNC:9023
3231,1,HGNC:9024
3232,1,HGNC:9035
3233,1,HGNC:9038
3234,1,HGNC:9039
3235,1,HGNC:9040
3236,1,HGNC:9043
3237,1,HGNC:9045
3238,1,HGNC:9046
3239,1,HGNC:9051
3240,1,HGNC:9052
3241,1,HGNC:15917
3242,1,HGNC:9056
3243,1,HGNC:9059
3244,1,HGNC:9060
3245,1,HGNC:17175
3246,1,HGNC:9066
3247,1,HGNC:29185
3248,1,HGNC:19218
3249,1,HGNC:9067
3250,1,HGNC:17158
3251,1,HGNC:9069
3252,1,HGNC:29515
3253,1,HGNC:29105
3254,1,HGNC:29017
3255,1,HGNC:9071
3256,1,HGNC:9076
3257,1,HGNC:9077
3258,1,HGNC:11397
3259,1,HGNC:9080
3260,1,HGNC:9081
3261,1,HGNC:9082
3262,1,HGNC:9083
3263,1,HGNC:9086
3264,1,HGNC:9457
3265,1,HGNC:9090
3266,1,HGNC:9091
3267,1,HGNC:13635
3268,1,HGNC:9099
3269,1,HGNC:9101
3270,1,HGNC:9107
3271,1,HGNC:17728
3272,1,HGNC:9113
3273,1,HGNC:9115
3274,1,HGNC:9117
3275,1,HGNC:9118
3276,1,HGNC:18667
3277,1,HGNC:9119
3278,1,HGNC:9121
3279,1,HGNC:9122
3280,1,HGNC:9141
3281,1,HGNC:9153
3282,1,HGNC:9154
3283,1,HGNC:21185
3284,1,HGNC:7892
3285,1,HGNC:21246
3286,1,HGNC:30802
3287,1,HGNC:16268
3288,1,HGNC:28900
3289,1,HGNC:30260
3290,1,HGNC:23166
3291,1,HGNC:24488
3292,1,HGNC:30836
3293,1,HGNC:26658
3294,1,HGNC:9171
3295,1,HGNC:14988
3296,1,HGNC:22954
3297,1,HGNC:18801
3298,1,HGNC:9173
3299,1,HGNC:9175
3300,1,HGNC:9176
3301,1,HGNC:9177
3302,1,HGNC:9178
3303,1,HGNC:9179
3304,1,HGNC:9180
3305,1,HGNC:9181
3306,1,HGNC:9183
3307,1,HGNC:9186
3308,1,HGNC:17264
3309,1,HGNC:20454
3310,1,HGNC:20194
3311,1,HGNC:20422
