panel_hgnc_source_id,panel_hgnc_id,source_id
5609,1051,5
5610,1051,6
5611,1051,3
5612,1051,7
5613,1052,1
5614,1052,2
5615,1052,4
5616,1052,5
5617,1052,6
5618,1052,3
5619,1053,1
5620,1053,2
5621,1053,4
5622,1053,5
5623,1053,6
5624,1053,3
5625,1054,1
5626,1054,2
5627,1054,4
5628,1054,5
5629,1054,6
5630,1054,3
5631,1054,7
5632,1055,1
5633,1055,2
5634,1055,4
5635,1055,5
5636,1055,6
5637,1055,3
5638,1055,7
5639,1056,1
5640,1056,2
5641,1056,4
5642,1056,5
5643,1056,6
5644,1056,3
5645,1056,7
5646,1057,1
5647,1057,2
5648,1057,4
5649,1057,5
5650,1057,6
5651,1057,3
5652,1058,1
5653,1058,2
5654,1058,4
5655,1058,5
5656,1058,6
5657,1058,8
5658,1058,3
5659,1059,1
5660,1059,4
5661,1059,6
5662,1059,3
5663,1060,1
5664,1060,2
5665,1060,4
5666,1060,5
5667,1060,6
5668,1060,8
5669,1060,3
5670,1060,7
5671,1061,1
5672,1061,2
5673,1061,4
5674,1061,5
5675,1061,6
5676,1061,3
5677,1062,3
5678,1063,3
5679,1064,4
5680,1064,6
5681,1064,3
5682,1065,4
5683,1065,6
5684,1065,3
5685,1066,4
5686,1066,6
5687,1067,1
5688,1067,2
5689,1067,4
5690,1067,5
5691,1067,6
5692,1067,3
5693,1068,1
5694,1068,2
5695,1068,4
5696,1068,5
5697,1068,6
5698,1068,8
5699,1068,3
5700,1068,7
5701,1069,4
5702,1069,6
5703,1069,3
5704,1070,4
5705,1070,6
5706,1071,1
5707,1071,2
5708,1071,4
5709,1071,5
5710,1071,6
5711,1071,3
5712,1072,1
5713,1072,2
5714,1072,4
5715,1072,5
5716,1072,6
5717,1072,3
5718,1072,7
5719,1073,1
5720,1073,4
5721,1073,5
5722,1073,6
5723,1074,4
5724,1074,5
5725,1075,1
5726,1075,2
5727,1075,4
5728,1075,5
5729,1075,6
5730,1075,3
5731,1076,1
5732,1076,2
5733,1076,4
5734,1076,5
5735,1076,6
5736,1076,8
5737,1076,3
5738,1077,1
5739,1077,2
5740,1077,4
5741,1077,5
5742,1077,6
5743,1077,3
5744,1078,4
5745,1078,5
5746,1078,3
5747,1079,1
5748,1080,1
5749,1080,2
5750,1080,4
5751,1080,5
5752,1080,6
5753,1080,8
5754,1080,3
5755,1080,7
5756,1081,8
5757,1082,1
5758,1083,1
5759,1083,2
5760,1083,8
5761,1083,3
5762,1083,7
5763,1084,1
5764,1084,2
5765,1084,4
5766,1084,5
5767,1084,6
5768,1084,8
5769,1084,3
5770,1084,7
5771,1085,4
5772,1085,5
5773,1085,6
5774,1086,2
5775,1087,1
5776,1087,4
5777,1087,5
5778,1087,6
5779,1087,3
5780,1088,4
5781,1088,5
5782,1088,6
5783,1089,1
5784,1089,2
5785,1089,4
5786,1089,5
5787,1089,6
5788,1089,8
5789,1089,3
5790,1089,7
5791,1090,1
5792,1090,2
5793,1090,4
5794,1090,5
5795,1090,6
5796,1090,8
5797,1090,3
5798,1090,7
5799,1091,1
5800,1091,2
5801,1091,4
5802,1091,5
5803,1091,6
5804,1091,3
5805,1091,7
5806,1092,1
5807,1092,2
5808,1092,4
5809,1092,5
5810,1092,6
5811,1092,3
5812,1093,1
5813,1093,2
5814,1093,4
5815,1093,5
5816,1093,6
5817,1093,8
5818,1093,3
5819,1094,4
5820,1094,5
5821,1094,6
5822,1094,3
5823,1095,1
5824,1095,2
5825,1095,4
5826,1095,5
5827,1095,6
5828,1095,3
5829,1095,7
5830,1096,2
5831,1096,4
5832,1096,5
5833,1096,6
5834,1096,3
5835,1097,1
5836,1097,2
5837,1097,4
5838,1097,5
5839,1097,6
5840,1097,8
5841,1097,3
5842,1098,2
5843,1098,4
5844,1098,5
5845,1098,6
5846,1098,3
5847,1099,1
5848,1099,2
5849,1099,4
5850,1099,5
5851,1099,6
5852,1099,3
5853,1100,1
5854,1100,2
5855,1100,4
5856,1100,5
5857,1100,6
5858,1100,8
5859,1100,3
5860,1100,7
5861,1101,4
5862,1101,5
5863,1102,1
5864,1102,2
5865,1102,9
5866,1102,4
5867,1102,5
5868,1102,6
5869,1102,8
5870,1102,3
5871,1103,1
5872,1103,2
5873,1103,4
5874,1103,5
5875,1103,6
5876,1103,3
5877,1103,7
5878,1104,1
5879,1104,2
5880,1104,4
5881,1104,5
5882,1104,6
5883,1104,8
5884,1104,3
5885,1104,7
5886,1105,1
5887,1105,2
5888,1105,4
5889,1105,5
5890,1105,6
5891,1105,3
5892,1105,7
5893,1106,1
5894,1106,2
5895,1106,4
5896,1106,5
5897,1106,6
5898,1106,8
5899,1106,3
5900,1106,7
5901,1107,4
5902,1107,6
5903,1108,4
5904,1108,5
5905,1108,8
5906,1108,3
5907,1108,7
5908,1109,1
5909,1109,2
5910,1109,4
5911,1109,5
5912,1109,6
5913,1109,3
5914,1109,7
5915,1110,3
5916,1111,1
5917,1111,2
5918,1111,4
5919,1111,5
5920,1111,6
5921,1111,3
5922,1111,7
5923,1112,4
5924,1112,6
5925,1112,8
5926,1113,1
5927,1114,1
5928,1114,2
5929,1114,4
5930,1114,5
5931,1114,6
5932,1114,8
5933,1114,3
5934,1114,7
5935,1115,1
5936,1115,2
5937,1115,4
5938,1115,5
5939,1115,6
5940,1115,7
5941,1116,2
5942,1117,1
5943,1117,2
5944,1117,4
5945,1117,5
5946,1117,6
5947,1117,8
5948,1117,3
5949,1118,1
5950,1118,2
5951,1118,4
5952,1118,5
5953,1118,6
5954,1118,8
5955,1118,3
5956,1119,1
5957,1119,2
5958,1119,4
5959,1119,5
5960,1119,6
5961,1119,8
5962,1119,3
5963,1119,7
5964,1120,4
5965,1120,5
5966,1120,6
5967,1120,3
5968,1121,1
5969,1121,2
5970,1121,4
5971,1121,5
5972,1121,6
5973,1121,8
5974,1121,3
5975,1121,7
5976,1122,2
5977,1122,4
5978,1122,5
5979,1122,6
5980,1122,8
5981,1122,3
5982,1123,1
5983,1123,2
5984,1123,4
5985,1123,5
5986,1123,6
5987,1123,8
5988,1123,3
5989,1123,7
5990,1124,1
5991,1124,2
5992,1124,4
5993,1124,5
5994,1124,6
5995,1124,3
5996,1124,7
5997,1125,1
5998,1125,2
5999,1125,4
6000,1125,5
6001,1125,6
6002,1125,3
6003,1126,1
6004,1126,2
6005,1126,4
6006,1126,5
6007,1126,6
6008,1126,3
6009,1127,1
6010,1127,2
6011,1127,4
6012,1127,5
6013,1127,6
6014,1127,3
6015,1127,7
6016,1128,1
6017,1128,2
6018,1128,4
6019,1128,5
6020,1128,6
6021,1128,8
6022,1128,3
6023,1128,7
6024,1129,1
6025,1129,2
6026,1129,4
6027,1129,5
6028,1129,6
6029,1129,8
6030,1129,3
6031,1129,7
6032,1130,1
6033,1130,2
6034,1130,9
6035,1130,4
6036,1130,5
6037,1130,6
6038,1130,8
6039,1130,3
6040,1131,4
6041,1131,5
6042,1131,6
6043,1131,8
6044,1131,3
6045,1131,7
6046,1132,1
6047,1132,2
6048,1132,4
6049,1132,5
6050,1132,6
6051,1132,3
6052,1133,1
6053,1133,2
6054,1133,4
6055,1133,5
6056,1133,6
6057,1133,3
6058,1133,7
6059,1134,4
6060,1134,5
6061,1134,6
6062,1134,8
6063,1134,3
6064,1135,1
6065,1135,2
6066,1135,4
6067,1135,5
6068,1135,6
6069,1135,3
6070,1135,7
6071,1136,2
6072,1136,4
6073,1136,6
6074,1136,3
6075,1137,1
6076,1137,2
6077,1137,4
6078,1137,5
6079,1137,6
6080,1137,8
6081,1137,3
6082,1138,1
6083,1138,2
6084,1138,4
6085,1138,5
6086,1138,6
6087,1138,8
6088,1138,3
6089,1139,3
6090,1140,3
6091,1141,1
6092,1141,2
6093,1141,4
6094,1141,5
6095,1141,6
6096,1141,8
6097,1141,3
6098,1141,7
6099,1142,1
6100,1142,3
6101,1143,1
6102,1143,2
6103,1143,4
6104,1143,5
6105,1143,6
6106,1143,3
6107,1143,7
6108,1144,3
6109,1145,8
6110,1145,3
6111,1146,4
6112,1146,6
6113,1147,1
6114,1147,2
6115,1147,4
6116,1147,5
6117,1147,6
6118,1147,8
6119,1147,3
6120,1147,7
6121,1148,4
6122,1148,6
6123,1149,1
6124,1149,4
6125,1149,5
6126,1150,1
6127,1150,2
6128,1150,4
6129,1150,5
6130,1150,6
6131,1150,8
6132,1150,3
6133,1150,7
6134,1151,1
6135,1151,2
6136,1151,4
6137,1151,5
6138,1151,6
6139,1151,8
6140,1151,3
6141,1151,7
6142,1152,1
6143,1152,4
6144,1152,5
6145,1152,6
6146,1152,3
6147,1153,1
6148,1153,2
6149,1153,4
6150,1153,5
6151,1153,6
6152,1153,8
6153,1153,3
6154,1153,7
6155,1154,1
6156,1155,1
6157,1155,2
6158,1155,4
6159,1155,5
6160,1155,6
6161,1155,8
6162,1155,3
6163,1155,7
6164,1156,1
6165,1156,2
6166,1156,4
6167,1156,5
6168,1156,6
6169,1156,8
6170,1156,3
6171,1157,4
6172,1157,5
6173,1157,6
6174,1158,4
6175,1158,6
6176,1159,1
6177,1159,2
6178,1159,4
6179,1159,5
6180,1159,6
6181,1159,8
6182,1159,3
6183,1160,1
6184,1160,2
6185,1160,4
6186,1160,5
6187,1160,6
6188,1160,3
6189,1160,7
6190,1161,1
6191,1161,2
6192,1161,4
6193,1161,5
6194,1161,6
6195,1161,3
6196,1161,7
6197,1162,1
6198,1162,4
6199,1162,5
6200,1162,3
6201,1163,1
6202,1163,2
6203,1163,4
6204,1163,5
6205,1163,6
6206,1163,3
6207,1164,1
6208,1164,2
6209,1164,4
6210,1164,5
6211,1164,6
6212,1164,3
6213,1165,4
6214,1165,6
6215,1166,1
6216,1166,2
6217,1166,4
6218,1166,5
6219,1166,6
6220,1166,8
6221,1166,3
6222,1166,7
6223,1167,3
6224,1168,1
6225,1168,2
6226,1168,4
6227,1168,5
6228,1168,6
6229,1168,3
6230,1168,7
6231,1169,2
6232,1169,4
6233,1169,5
6234,1169,6
6235,1169,8
6236,1169,3
6237,1169,7
6238,1170,1
6239,1170,2
6240,1170,4
6241,1170,5
6242,1170,6
6243,1170,8
6244,1170,3
6245,1171,1
6246,1171,2
6247,1171,4
6248,1171,5
6249,1171,6
6250,1171,3
6251,1172,1
6252,1172,2
6253,1172,4
6254,1172,5
6255,1172,6
6256,1172,3
6257,1173,1
6258,1173,2
6259,1173,3
6260,1173,7
6261,1174,1
6262,1174,2
6263,1174,4
6264,1174,5
6265,1174,6
6266,1174,3
6267,1175,1
6268,1175,2
6269,1175,4
6270,1175,5
6271,1175,6
6272,1175,3
6273,1175,7
6274,1176,1
6275,1176,2
6276,1176,4
6277,1176,5
6278,1176,6
6279,1176,3
6280,1177,1
6281,1177,2
6282,1177,4
6283,1177,5
6284,1177,6
6285,1177,3
6286,1178,1
6287,1178,2
6288,1178,3
6289,1179,1
6290,1179,2
6291,1179,4
6292,1179,6
6293,1179,3
6294,1180,1
6295,1180,9
6296,1180,4
6297,1180,6
6298,1180,3
6299,1181,1
6300,1181,2
6301,1181,4
6302,1181,5
6303,1181,6
6304,1181,3
6305,1181,7
6306,1182,4
6307,1182,6
6308,1183,1
6309,1183,2
6310,1183,3
6311,1184,1
6312,1184,2
6313,1184,4
6314,1184,6
6315,1184,3
6316,1185,1
6317,1185,2
6318,1185,4
6319,1185,5
6320,1185,6
6321,1185,3
6322,1186,1
6323,1187,1
6324,1187,2
6325,1187,4
6326,1187,6
6327,1187,3
6328,1188,1
6329,1188,2
6330,1188,4
6331,1188,5
6332,1188,6
6333,1188,3
6334,1189,1
6335,1189,2
6336,1189,4
6337,1189,5
6338,1189,6
6339,1189,3
6340,1190,1
6341,1190,2
6342,1190,4
6343,1190,5
6344,1190,6
6345,1190,3
6346,1191,1
6347,1191,2
6348,1191,4
6349,1191,5
6350,1191,6
6351,1191,3
6352,1192,4
6353,1192,6
6354,1192,3
6355,1193,1
6356,1193,2
6357,1193,4
6358,1193,5
6359,1193,6
6360,1193,3
6361,1194,4
6362,1194,6
6363,1195,1
6364,1195,2
6365,1195,4
6366,1195,5
6367,1195,6
6368,1195,3
6369,1196,1
6370,1196,2
6371,1196,4
6372,1196,5
6373,1196,6
6374,1196,8
6375,1196,3
6376,1196,7
6377,1197,1
6378,1198,2
6379,1198,4
6380,1198,5
6381,1198,6
6382,1198,8
6383,1198,3
6384,1199,1
6385,1199,2
6386,1199,4
6387,1199,5
6388,1199,6
6389,1199,3
6390,1200,1
6391,1200,2
6392,1200,4
6393,1200,5
6394,1200,6
6395,1200,3
6396,1201,2
6397,1201,4
6398,1201,6
6399,1201,3
6400,1202,2
6401,1202,4
6402,1202,5
6403,1202,6
6404,1202,3
6405,1203,1
6406,1203,2
6407,1203,4
6408,1203,5
6409,1203,6
6410,1203,3
6411,1204,1
6412,1205,2
6413,1205,4
6414,1205,5
6415,1205,3
6416,1206,2
6417,1206,4
6418,1206,5
6419,1206,6
6420,1206,3
6421,1207,1
6422,1207,4
6423,1207,5
6424,1207,6
6425,1207,3
6426,1208,2
6427,1208,9
6428,1208,4
6429,1208,6
6430,1208,3
6431,1209,1
6432,1209,2
6433,1209,4
6434,1209,5
6435,1209,6
6436,1209,8
6437,1209,3
6438,1209,7
6439,1210,1
6440,1210,2
6441,1210,4
6442,1210,5
6443,1210,6
6444,1210,8
6445,1210,3
6446,1210,7
6447,1211,1
6448,1211,2
6449,1211,4
6450,1211,5
6451,1211,6
6452,1211,3
6453,1211,7
6454,1212,4
6455,1212,5
6456,1212,6
6457,1212,3
6458,1213,1
6459,1213,2
6460,1213,4
6461,1213,5
6462,1213,6
6463,1213,3
6464,1213,7
6465,1214,1
6466,1214,2
6467,1214,4
6468,1214,5
6469,1214,6
6470,1214,8
6471,1214,3
6472,1214,7
6473,1215,1
6474,1215,2
6475,1215,4
6476,1215,5
6477,1215,6
6478,1215,8
6479,1215,3
6480,1215,7
6481,1216,1
6482,1216,2
6483,1216,4
6484,1216,5
6485,1216,6
6486,1216,3
6487,1217,1
6488,1217,2
6489,1217,4
6490,1217,5
6491,1217,6
6492,1217,8
6493,1217,3
6494,1218,1
6495,1218,2
6496,1218,4
6497,1218,5
6498,1218,6
6499,1218,8
6500,1218,3
6501,1219,1
6502,1219,2
6503,1219,4
6504,1219,5
6505,1219,6
6506,1219,8
6507,1219,3
6508,1219,7
6509,1220,1
6510,1220,2
6511,1220,4
6512,1220,5
6513,1220,6
6514,1220,3
6515,1220,7
6516,1221,2
6517,1221,4
6518,1221,6
6519,1221,8
6520,1221,3
6521,1222,1
6522,1222,2
6523,1222,4
6524,1222,5
6525,1222,6
6526,1222,3
6527,1222,7
6528,1223,1
6529,1223,2
6530,1223,4
6531,1223,5
6532,1223,6
6533,1223,3
6534,1223,7
6535,1224,1
6536,1224,2
6537,1224,4
6538,1224,5
6539,1224,6
6540,1224,8
6541,1224,3
6542,1225,1
6543,1225,2
6544,1225,4
6545,1225,5
6546,1225,6
6547,1225,3
6548,1225,7
6549,1226,1
6550,1226,2
6551,1226,4
6552,1226,5
6553,1226,6
6554,1226,8
6555,1226,3
6556,1227,1
6557,1227,2
6558,1227,4
6559,1227,5
6560,1227,6
6561,1227,8
6562,1227,3
6563,1228,3
6564,1229,9
6565,1229,4
6566,1229,6
6567,1229,8
6568,1229,3
6569,1230,1
6570,1230,2
6571,1230,4
6572,1230,5
6573,1230,6
6574,1230,8
6575,1230,3
6576,1230,7
6577,1231,1
6578,1231,2
6579,1231,4
6580,1231,5
6581,1231,6
6582,1231,3
6583,1232,1
6584,1232,2
6585,1232,4
6586,1232,5
6587,1232,6
6588,1232,3
6589,1233,4
6590,1233,5
6591,1233,8
6592,1233,3
6593,1234,4
6594,1234,6
6595,1235,1
6596,1235,2
6597,1235,4
6598,1235,6
6599,1235,3
6600,1236,1
6601,1236,2
6602,1236,4
6603,1236,5
6604,1236,6
6605,1236,8
6606,1236,3
6607,1237,1
6608,1237,2
6609,1237,4
6610,1237,5
6611,1237,6
6612,1237,3
6613,1238,9
6614,1238,4
6615,1238,5
6616,1238,6
6617,1238,8
6618,1238,3
6619,1239,1
6620,1239,2
6621,1239,4
6622,1239,5
6623,1239,6
6624,1239,3
6625,1240,2
6626,1240,4
6627,1240,5
6628,1240,6
6629,1240,3
6630,1241,1
6631,1242,2
6632,1242,3
6633,1243,2
6634,1243,4
6635,1243,6
6636,1244,1
6637,1244,2
6638,1244,4
6639,1244,5
6640,1244,6
6641,1244,3
6642,1244,7
6643,1245,4
6644,1245,5
6645,1245,3
6646,1246,2
6647,1246,4
6648,1246,5
6649,1246,6
6650,1246,8
6651,1247,1
6652,1247,2
6653,1247,4
6654,1247,5
6655,1247,6
6656,1247,3
6657,1248,1
6658,1248,2
6659,1248,4
6660,1248,5
6661,1248,6
6662,1248,3
6663,1248,7
6664,1249,1
6665,1249,2
6666,1249,4
6667,1249,5
6668,1249,6
6669,1249,3
6670,1249,7
6671,1250,3
6672,1251,1
6673,1251,2
6674,1251,4
6675,1251,5
6676,1251,6
6677,1251,3
6678,1252,1
6679,1252,2
6680,1252,4
6681,1252,5
6682,1252,6
6683,1252,3
6684,1252,7
6685,1253,1
6686,1253,2
6687,1253,4
6688,1253,5
6689,1253,6
6690,1253,3
6691,1253,7
6692,1254,1
6693,1254,2
6694,1254,4
6695,1254,5
6696,1254,6
6697,1254,3
6698,1255,1
6699,1255,2
6700,1255,4
6701,1255,5
6702,1255,6
6703,1255,3
6704,1255,7
6705,1256,1
6706,1256,3
6707,1257,2
6708,1257,4
6709,1257,5
6710,1257,6
6711,1257,3
6712,1257,7
6713,1258,2
6714,1258,4
6715,1258,6
6716,1258,8
6717,1258,3
6718,1259,1
6719,1260,1
6720,1260,2
6721,1260,4
6722,1260,5
6723,1260,6
6724,1260,3
6725,1260,7
6726,1261,1
6727,1261,2
6728,1261,4
6729,1261,5
6730,1261,6
6731,1261,3
6732,1262,3
6733,1263,4
6734,1263,6
6735,1263,3
6736,1264,1
6737,1264,2
6738,1264,4
6739,1264,5
6740,1264,6
6741,1264,3
6742,1264,7
6743,1265,1
6744,1265,2
6745,1265,4
6746,1265,5
6747,1265,6
6748,1265,3
6749,1265,7
6750,1266,1
6751,1266,2
6752,1266,4
6753,1266,5
6754,1266,6
6755,1266,8
6756,1266,3
6757,1266,7
6758,1267,1
6759,1267,2
6760,1267,4
6761,1267,5
6762,1267,6
6763,1267,8
6764,1267,3
6765,1267,7
6766,1268,4
6767,1268,6
6768,1269,2
6769,1269,4
6770,1269,5
6771,1269,6
6772,1269,8
6773,1269,3
6774,1270,1
6775,1270,2
6776,1270,4
6777,1270,5
6778,1270,6
6779,1270,3
6780,1270,7
6781,1271,1
6782,1271,2
6783,1271,3
6784,1272,1
6785,1272,2
6786,1272,3
6787,1273,1
6788,1273,2
6789,1273,4
6790,1273,5
6791,1273,6
6792,1273,3
6793,1274,2
6794,1274,3
6795,1275,1
6796,1275,2
6797,1275,4
6798,1275,5
6799,1275,6
6800,1275,8
6801,1275,3
6802,1275,7
6803,1276,1
6804,1276,4
6805,1276,5
6806,1276,3
6807,1277,1
6808,1277,2
6809,1277,4
6810,1277,5
6811,1277,6
6812,1277,3
6813,1277,7
6814,1278,3
6815,1279,2
6816,1279,4
6817,1279,5
6818,1279,6
6819,1279,3
6820,1280,1
6821,1280,2
6822,1280,4
6823,1280,5
6824,1280,6
6825,1280,8
6826,1280,3
6827,1280,7
6828,1281,1
6829,1281,2
6830,1281,4
6831,1281,5
6832,1281,6
6833,1281,8
6834,1281,3
6835,1282,1
6836,1282,2
6837,1282,4
6838,1282,5
6839,1282,6
6840,1282,8
6841,1282,3
6842,1282,7
6843,1283,2
6844,1284,1
6845,1284,2
6846,1284,4
6847,1284,5
6848,1284,6
6849,1284,3
6850,1284,7
6851,1285,1
6852,1285,2
6853,1285,4
6854,1285,5
6855,1285,6
6856,1285,8
6857,1285,3
6858,1285,7
6859,1286,1
6860,1286,2
6861,1286,4
6862,1286,5
6863,1286,6
6864,1286,3
6865,1286,7
6866,1287,1
6867,1287,2
6868,1287,4
6869,1287,5
6870,1287,6
6871,1287,3
6872,1287,7
6873,1288,1
6874,1288,2
6875,1288,4
6876,1288,5
6877,1288,6
6878,1288,3
6879,1288,7
6880,1289,1
6881,1289,2
6882,1289,4
6883,1289,5
6884,1289,6
6885,1289,3
6886,1290,1
6887,1290,2
6888,1290,9
6889,1290,4
6890,1290,6
6891,1290,8
6892,1290,3
6893,1291,1
6894,1291,2
6895,1291,3
6896,1292,1
6897,1292,2
6898,1292,4
6899,1292,5
6900,1292,6
6901,1292,3
6902,1293,1
6903,1293,4
6904,1293,5
6905,1293,6
6906,1293,3
6907,1293,7
6908,1294,1
6909,1294,2
6910,1294,4
6911,1294,5
6912,1294,6
6913,1294,3
6914,1294,7
6915,1295,1
6916,1295,2
6917,1295,4
6918,1295,5
6919,1295,6
6920,1295,8
6921,1295,3
6922,1296,1
6923,1296,2
6924,1296,4
6925,1296,5
6926,1296,6
6927,1296,8
6928,1296,3
6929,1296,7
6930,1297,4
6931,1297,6
6932,1297,8
6933,1298,8
6934,1299,1
6935,1299,4
6936,1299,5
6937,1299,6
6938,1300,1
6939,1300,2
6940,1300,4
6941,1300,5
6942,1300,6
6943,1300,3
6944,1300,7
6945,1301,1
6946,1301,2
6947,1301,4
6948,1301,5
6949,1301,6
6950,1301,3
6951,1301,7
6952,1302,1
6953,1302,4
6954,1302,5
6955,1303,1
6956,1303,2
6957,1303,4
6958,1303,5
6959,1303,6
6960,1303,8
6961,1303,3
6962,1304,1
6963,1304,2
6964,1304,4
6965,1304,5
6966,1304,6
6967,1304,3
6968,1304,7
6969,1305,1
6970,1305,2
6971,1305,4
6972,1305,5
6973,1305,6
6974,1305,8
6975,1305,3
6976,1305,7
6977,1306,1
6978,1306,2
6979,1306,4
6980,1306,5
6981,1306,6
6982,1306,3
6983,1306,7
6984,1307,1
6985,1307,2
6986,1307,4
6987,1307,5
6988,1307,6
6989,1307,3
6990,1308,1
6991,1308,2
6992,1308,4
6993,1308,5
6994,1308,6
6995,1308,3
6996,1308,7
6997,1309,4
6998,1309,5
6999,1310,1
7000,1310,2
7001,1310,4
7002,1310,5
7003,1310,6
7004,1310,8
7005,1310,3
7006,1310,7
7007,1311,1
7008,1311,4
7009,1311,5
7010,1311,6
7011,1311,8
7012,1311,3
7013,1312,1
7014,1312,2
7015,1312,4
7016,1312,5
7017,1312,6
7018,1312,8
7019,1312,3
7020,1312,7
7021,1313,1
7022,1313,2
7023,1313,4
7024,1313,5
7025,1313,6
7026,1313,3
7027,1314,1
7028,1314,2
7029,1314,4
7030,1314,5
7031,1314,6
7032,1314,8
7033,1314,3
7034,1315,1
7035,1315,2
7036,1315,4
7037,1315,5
7038,1315,6
7039,1315,8
7040,1315,3
7041,1315,7
7042,1316,1
7043,1316,2
7044,1316,4
7045,1316,5
7046,1316,6
7047,1316,8
7048,1316,3
7049,1317,1
7050,1317,2
7051,1317,4
7052,1317,5
7053,1317,6
7054,1317,8
7055,1317,3
7056,1317,7
7057,1318,1
7058,1318,2
7059,1318,4
7060,1318,5
7061,1318,6
7062,1318,8
7063,1318,3
7064,1318,7
7065,1319,1
7066,1319,2
7067,1319,4
7068,1319,5
7069,1319,6
7070,1319,8
7071,1319,3
7072,1320,4
7073,1320,5
7074,1320,6
7075,1320,8
7076,1320,3
7077,1321,2
7078,1321,4
7079,1321,6
7080,1322,4
7081,1322,5
7082,1322,6
7083,1322,8
7084,1322,3
7085,1322,7
7086,1323,1
7087,1324,2
7088,1324,4
7089,1324,5
7090,1324,6
7091,1324,8
7092,1324,3
7093,1325,1
7094,1325,2
7095,1325,4
7096,1325,5
7097,1325,6
7098,1325,8
7099,1325,3
7100,1325,7
7101,1326,1
7102,1326,2
7103,1326,4
7104,1326,5
7105,1326,6
7106,1326,3
7107,1326,7
7108,1327,2
7109,1327,4
7110,1327,5
7111,1327,3
7112,1328,2
7113,1328,4
7114,1328,6
7115,1328,3
7116,1329,1
7117,1329,2
7118,1329,4
7119,1329,5
7120,1329,6
7121,1329,3
7122,1329,7
7123,1330,4
7124,1330,5
7125,1330,6
7126,1330,3
7127,1331,1
7128,1331,2
7129,1331,4
7130,1331,5
7131,1331,6
7132,1331,8
7133,1331,3
7134,1331,7
7135,1332,4
7136,1332,5
7137,1332,6
7138,1332,3
7139,1333,1
7140,1333,2
7141,1333,4
7142,1333,5
7143,1333,6
7144,1333,3
7145,1333,7
7146,1334,1
7147,1334,2
7148,1334,4
7149,1334,5
7150,1334,6
7151,1334,8
7152,1334,3
7153,1335,1
7154,1335,2
7155,1335,4
7156,1335,5
7157,1335,6
7158,1335,8
7159,1335,3
7160,1336,2
7161,1336,9
7162,1336,4
7163,1336,5
7164,1336,6
7165,1336,8
7166,1336,3
7167,1337,1
7168,1337,2
7169,1337,4
7170,1337,5
7171,1337,6
7172,1337,3
7173,1337,7
7174,1338,4
7175,1338,6
7176,1338,8
7177,1338,3
7178,1339,2
7179,1339,4
7180,1339,6
7181,1339,3
7182,1340,1
7183,1340,2
7184,1340,4
7185,1340,5
7186,1340,6
7187,1340,8
7188,1340,3
7189,1341,4
7190,1341,5
7191,1341,3
7192,1342,2
7193,1342,4
7194,1342,5
7195,1342,8
7196,1342,3
7197,1343,4
7198,1343,6
7199,1344,1
7200,1344,2
7201,1344,4
7202,1344,5
7203,1344,6
7204,1344,3
7205,1345,1
7206,1345,2
7207,1345,4
7208,1345,5
7209,1345,6
7210,1345,3
7211,1345,7
7212,1346,1
7213,1346,2
7214,1346,4
7215,1346,5
7216,1346,6
7217,1346,3
7218,1347,1
7219,1347,2
7220,1347,4
7221,1347,5
7222,1347,6
7223,1347,3
7224,1347,7
7225,1348,1
7226,1348,2
7227,1348,9
7228,1348,4
7229,1348,5
7230,1348,6
7231,1348,8
7232,1348,3
7233,1349,1
7234,1349,2
7235,1349,4
7236,1349,5
7237,1349,6
7238,1349,3
7239,1350,4
7240,1350,6
7241,1351,1
7242,1351,2
7243,1351,4
7244,1351,5
7245,1351,6
7246,1351,8
7247,1351,3
7248,1351,7
7249,1352,1
7250,1352,2
7251,1352,4
7252,1352,5
7253,1352,6
7254,1352,3
7255,1353,1
7256,1353,2
7257,1353,4
7258,1353,5
7259,1353,6
7260,1353,3
7261,1354,1
7262,1354,2
7263,1354,4
7264,1354,5
7265,1354,6
7266,1354,3
7267,1355,1
7268,1355,2
7269,1355,4
7270,1355,5
7271,1355,6
7272,1355,3
7273,1355,7
7274,1356,1
7275,1356,2
7276,1356,4
7277,1356,5
7278,1356,6
7279,1356,8
7280,1356,3
7281,1356,7
7282,1357,1
7283,1357,2
7284,1357,4
7285,1357,5
7286,1357,6
7287,1357,3
7288,1358,4
7289,1358,6
7290,1359,1
7291,1359,2
7292,1359,4
7293,1359,5
7294,1359,6
7295,1359,3
7296,1359,7
7297,1360,1
7298,1360,2
7299,1360,4
7300,1360,5
7301,1360,6
7302,1360,3
7303,1360,7
7304,1361,4
7305,1361,5
7306,1361,6
7307,1361,3
7308,1362,1
7309,1362,4
7310,1362,5
7311,1362,6
7312,1363,1
7313,1363,2
7314,1363,8
7315,1363,3
7316,1364,2
7317,1364,4
7318,1364,5
7319,1364,6
7320,1365,2
7321,1365,4
7322,1365,5
7323,1365,6
7324,1365,3
7325,1366,3
7326,1367,1
7327,1367,2
7328,1367,3
7329,1368,1
7330,1368,2
7331,1368,4
7332,1368,5
7333,1368,6
7334,1368,3
7335,1369,1
7336,1369,2
7337,1369,4
7338,1369,5
7339,1369,6
7340,1369,3
7341,1370,4
7342,1370,5
7343,1371,4
7344,1371,6
7345,1372,1
7346,1372,2
7347,1372,4
7348,1372,5
7349,1372,6
7350,1372,8
7351,1372,3
7352,1372,7
7353,1373,1
7354,1373,2
